id,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,title_year,actor_2_facebook_likes,movie_facebook_likes,average_degree_centrality,imdb_score_binned,genre,plot
2749,198,116,0,459,1000,210609762,732212,3230,0,809,9,40,6,1985,690,39000,0.001951073,4,1.1851485,0.49608624
2750,315,111,124,357,13000,90356857,238916,24928,4,328,9,40,7,2010,11000,32000,0.006003302,3,1.9025406,-0.056987394
2751,111,93,33,135,1000,37188667,34219,1531,1,578,9,40,7,2002,188,0,0.000450248,1,-6.1205378,-0.23668173
2752,222,113,127,373,3000,3014541,19616,4370,3,98,9,39,9,2011,415,0,0.00060033,2,-1.8675772,-0.03578263
2753,210,120,0,210,579,7443007,24663,1500,12,71,9,40,9,2009,489,0,0.001650908,2,0.28615883,1.0143787
2754,174,97,0,657,1000,24138847,114797,2990,3,472,9,40,9,2006,898,0,0.001650908,3,-6.0065346,-0.33453053
2755,56,89,149,580,912,6719300,8224,3163,3,132,9,6,7,1998,752,0,0.000375206,3,-6.1254945,1.1781307
2756,167,80,162,0,23,7002255,42462,29,0,312,11,13,7,2003,6,0,0.000300165,3,1.9001365,-0.92579246
2757,170,110,52,651,10000,41102171,57266,13396,12,89,9,40,7,2012,2000,14000,0.002776527,2,1.2958401,-0.23859368
2758,101,109,199,44,503,9000000,7584,731,8,137,9,40,11,1970,46,0,0.000525289,2,0.2887593,1.8084766
2759,418,120,0,40,668,141319195,641997,820,0,1017,9,39,9,2008,56,13000,0.001350743,3,-1.7352238,-1.8128575
2760,253,118,89,344,15000,62877175,217507,16758,1,325,9,40,9,2008,975,0,0.001800991,3,1.3044975,0.7043943
2761,28,117,162,745,2000,777423,5841,4351,0,57,9,40,7,1998,878,942,0.001050578,3,0.3225553,-1.303521
2762,252,123,0,923,11000,94125426,79264,13321,2,277,9,40,7,2009,935,13000,0.002326279,2,-1.2729807,2.4888139
2763,41,99,60,444,979,562059,8535,3130,4,113,9,40,9,2002,665,872,0.00120066,2,1.0484303,0.7595006
2764,29,104,37,501,574,144583,2256,1983,0,79,9,13,9,1999,573,130,0.000900495,2,1.0755285,-0.46050647
2765,133,104,93,878,11000,74058698,59232,17109,0,317,9,40,9,2001,2000,0,0.003752064,2,-0.36738163,-0.31150055
2766,18,117,84,275,861,379643,1573,2161,0,29,9,40,7,2007,425,285,0.000525289,2,-1.8477792,-0.08937986
2767,253,105,154,501,884,80050171,186984,2287,0,491,9,40,7,2007,617,0,0.000900495,2,3.9218416,0.1585354
2768,308,127,14000,191,967,356784000,613473,2129,0,895,9,40,7,1993,610,19000,0.003677022,4,1.2892529,1.2559582
2769,113,116,165,475,577,102678089,42705,2321,0,274,9,40,9,1999,501,885,0.001275702,2,3.9357903,-1.1595955
2770,370,87,13000,787,940,35287788,73886,4774,0,165,9,40,6,2012,925,25000,0.002701486,2,-0.019176885,-0.73357135
2771,43,95,12000,636,12000,695229,11369,14420,1,65,9,40,9,1996,680,872,0.004652559,3,-6.130228,-1.0292634
2772,200,152,0,557,2000,108638745,292022,4270,0,1103,9,40,9,2001,820,10000,0.003151733,3,-1.5461673,-1.2230157
2773,134,135,138,184,324,32598931,49300,1013,1,265,9,40,9,2000,192,892,0.001275702,2,2.7837915,-0.28791755
2774,285,105,160,491,852,34014398,115649,2604,0,1033,9,14,9,2006,521,4000,0.001725949,2,-0.2354421,-1.3548086
2775,536,99,0,670,13000,59073773,475518,15082,0,644,9,40,9,2014,1000,149000,0.003451899,4,0.6134381,-2.0298688
2776,310,100,253,57,309,75280058,143121,647,1,279,9,40,6,2009,229,10000,0.000525289,3,1.3703204,1.0098188
2777,197,101,119,0,334,12995673,52286,338,1,345,9,40,9,2008,4,24000,0.000825454,3,0.2931452,0.15592058
2778,302,127,123,904,14000,41997790,125305,17551,0,343,9,40,9,2013,924,39000,0.001575867,2,-0.9981649,1.4977303
2779,79,102,91,434,1000,47285499,26755,3037,3,104,9,40,6,2003,934,542,0.001125619,1,2.2557857,-0.69758755
2780,180,95,83,1000,18000,20488579,113483,29926,1,245,9,40,9,2009,8000,0,0.003001651,2,-1.0049223,-0.6919067
2781,132,122,708,316,433,6754898,20000,1291,0,188,9,40,9,2006,398,0,0.000450248,2,-6.125378,1.9928509
2782,61,109,40,794,5000,2326407,5016,7166,5,99,9,39,9,2001,1000,305,0.001575867,2,-1.8453741,-0.62538844
2783,54,107,188,631,11000,42019483,6069,13904,0,33,9,40,6,2014,641,0,0.003076692,2,-0.89806783,-3.1141245
2784,44,94,10,141,694,13264986,12077,1668,2,162,9,40,7,2001,605,433,0.001350743,2,-1.6073292,2.9899988
2785,63,83,12,690,2000,11631245,15015,5022,5,113,9,40,6,2006,826,494,0.001650908,1,1.5474193,2.3165781
2786,40,110,0,237,721,3468572,10073,1966,0,78,9,40,9,1988,246,816,0.002251238,3,-1.8574928,-2.6002057
2787,217,111,655,405,24000,13362308,31898,39307,1,111,9,40,7,2013,14000,0,0.003677022,2,-1.8454242,1.4821854
2788,115,102,330,0,48,2601847,22457,48,0,69,9,40,7,2011,0,26000,0.000300165,4,1.3899963,1.6255329
2789,191,92,43,936,989,114324072,185338,4730,0,392,9,40,7,2004,939,0,0.002101156,2,0.9881421,2.7871265
2790,220,119,0,593,908,33386128,36372,3226,0,491,9,40,9,2009,764,3000,0.000825454,1,0.9136278,1.547848
2791,324,128,835,755,11000,31838002,136673,13189,1,281,9,40,9,2008,896,10000,0.002476362,3,-0.10172931,0.40477803
2792,147,124,47,877,40000,52937130,198066,43453,1,426,9,40,9,2001,1000,13000,0.002251238,3,0.118292615,0.7721232
2793,21,89,23,899,1000,8119205,4288,5535,3,21,9,40,6,1997,937,517,0.00060033,2,1.7534561,1.3747476
2794,120,98,30,664,944,43894863,25883,4879,2,262,9,40,7,2005,940,0,0.000750413,2,6.5274434,-0.36960456
2795,29,93,0,59,399,906666,154,660,1,5,9,40,10,2011,169,287,0.000300165,2,-0.3557512,-1.5454134
2796,409,84,110,21,189,107917283,184824,330,0,1189,9,40,9,2007,109,12000,0.000300165,2,0.8974572,-0.87773633
2797,112,127,46,244,844,62300000,72085,2118,1,263,9,39,6,1981,402,2000,0.001050578,2,1.9831493,0.23017049
2798,199,102,503,795,13000,36883539,112769,15053,2,305,9,14,7,2006,929,0,0.003977187,2,0.9225677,-0.6261915
2799,92,84,12,752,23000,141600000,119675,26754,1,216,9,40,1,1995,2000,0,0.002401321,2,-0.043913655,-1.0685786
2800,25,107,0,745,941,141853,1427,3099,2,12,9,3,9,1997,754,88,0.001125619,2,-6.1461616,0.84135044
2801,49,97,554,530,876,233103,2670,2544,3,50,9,39,9,2005,838,311,0.001275702,2,-1.8849747,0.16066417
2802,376,107,419,165,971,12026670,114241,1643,2,258,9,40,9,2013,236,24000,0.000675371,2,-1.0705652,-0.11208436
2803,122,121,12000,975,11000,12281500,163492,23602,3,460,9,40,9,1993,10000,15000,0.004502476,3,-0.5240472,0.87587744
2804,221,88,0,795,901,11501093,128850,3913,0,604,9,40,9,1992,888,10000,0.001425784,3,-0.5910563,0.7040765
2805,91,102,167,436,656,75074950,22147,2754,0,156,9,40,7,2002,528,770,0.00120066,2,-6.104957,-2.1388774
2806,86,99,154,347,774,14983572,9361,2498,1,162,9,40,7,2000,692,378,0.000750413,1,1.2923024,1.6011624
2807,103,120,0,388,782,27545445,59524,2892,2,418,9,40,9,1989,652,0,0.002176197,3,-1.861277,-2.0079317
2808,64,113,58,9,331,146402,9913,387,1,38,28,36,9,2002,27,0,0.000300165,3,-6.1254945,-1.075949
2809,55,100,8,588,1000,23222861,11092,3742,4,44,9,40,6,2004,934,167,0.001125619,1,-0.430317,1.4008304
2810,101,103,643,586,24000,37752931,20201,26938,2,180,9,40,7,2000,1000,0,0.002326279,2,-1.7318897,0.6583628
2811,84,135,134,525,4000,16929123,21406,6214,2,169,9,40,7,2001,1000,0,0.002401321,2,-1.7435595,-0.5523182
2812,60,100,23,579,1000,17300889,27648,3855,0,148,9,3,6,1996,642,0,0.001575867,1,-0.42029235,-1.6046926
2813,141,97,6,415,22000,107225164,27130,24350,0,126,9,40,6,2016,1000,14000,0.001425784,2,-0.81042844,-0.5312094
2814,303,93,0,581,1000,47277326,138814,2990,0,1516,9,40,9,2005,1000,0,0.00120066,2,0.9042157,-0.096455626
2815,112,110,120,664,12000,74888996,55513,16230,0,188,9,40,6,1991,1000,0,0.001350743,3,0.3341241,-0.20541225
2816,158,122,108,111,220,33071558,22369,583,6,100,9,39,6,2015,186,21000,0.000825454,2,-6.138319,-0.82780445
2817,231,104,171,0,109,1007962,131969,117,0,651,9,40,9,2005,8,12000,0.00060033,3,-0.3310231,-0.7167139
2818,51,91,4,0,33,124494,5613,36,1,102,9,40,7,1998,3,0,0.000300165,2,-0.9912794,0.82686245
2819,87,90,0,767,1000,1752214,60460,4377,0,104,9,40,6,2010,872,14000,0.002326279,3,1.2771258,-0.76054585
2820,84,134,170,472,2000,56505065,95241,4453,0,439,9,40,9,1993,722,11000,0.001275702,3,1.3686632,1.1868403
2821,92,127,102,1000,2000,75597042,26434,6657,0,174,9,40,1,2002,1000,0,0.002626445,2,0.6162662,1.0747424
2822,187,106,357,4000,23000,144512310,272223,45327,2,988,9,40,7,2001,14000,14000,0.003151733,2,-1.0763738,-1.6889111
2823,132,101,126,586,3000,82931301,43358,6292,0,228,9,14,7,2005,949,0,0.001951073,2,6.522085,0.31760162
2824,245,101,420,467,12000,72660029,115687,16235,0,269,9,40,7,2014,3000,21000,0.003226775,2,-0.25002402,-1.5284412
2825,34,103,272,70,736,75078,1398,1403,4,26,9,40,9,2000,450,132,0.001951073,2,-6.015196,0.34823766
2826,120,96,9,448,690,20384136,20467,2402,1,371,9,40,9,2001,533,0,0.00060033,1,2.7470496,-0.3139561
2827,106,124,161,681,21000,5755286,18310,26334,1,63,9,40,7,2007,3000,672,0.003601981,2,0.9991903,-1.7180891
2828,204,99,0,816,26000,58879132,66123,40312,4,219,9,40,9,2015,12000,28000,0.001575867,2,0.23682934,-0.98214585
2829,224,113,0,27,133,45063889,297250,241,0,1441,9,39,9,2002,32,11000,0.001350743,3,0.06870763,-0.46765688
2830,32,118,0,227,738,13000000,10895,1458,0,150,9,40,1,1978,295,0,0.000750413,2,0.57459366,1.4750396
2831,59,93,38,631,1000,48114556,9380,4604,1,91,9,40,6,2004,641,531,0.000675371,1,1.4383562,-0.31763208
2832,85,102,323,241,845,32694788,101411,1815,1,546,9,40,9,1999,372,0,0.001951073,2,-0.3123289,-1.3652351
2833,236,104,420,535,2000,78009155,110073,3768,5,194,9,40,7,2011,906,0,0.002251238,2,-0.23216656,0.93496054
2834,27,92,4,311,754,3060858,1768,1891,4,37,9,40,9,1987,324,208,0.000375206,2,2.8110006,0.7065414
2835,156,215,0,463,648,36385763,138941,1937,0,1448,9,40,9,1998,568,0,0.000675371,3,-1.6930244,-3.1706648
2836,107,83,28,624,4000,84303558,65270,6081,1,100,9,40,6,2006,650,863,0.002401321,2,-1.9301975,0.3044261
2837,144,89,406,759,989,10824921,200293,3462,0,621,9,40,9,1999,939,16000,0.002101156,3,-6.0216365,1.1954528
2838,33,88,29,117,499,21210,2735,1141,0,52,9,40,9,1998,230,157,0.000675371,2,-1.7513353,0.9298004
2839,160,107,0,255,798,14637490,16411,2537,2,136,9,40,9,2010,374,0,0.001876032,1,2.7514958,0.08321028
2840,167,91,50,67,521,66790248,57281,758,0,350,9,40,9,2002,108,0,0.001500825,2,1.0974942,0.06339694
2841,123,111,277,289,845,548934,16863,1554,2,57,9,21,7,2009,327,0,0.001800991,2,1.0223275,-0.7005946
2842,96,105,188,482,848,72077000,62986,3439,4,150,9,40,9,1995,808,0,0.001650908,2,2.4194098,-0.8229995
2843,325,94,655,390,9000,16300302,64682,10575,1,203,9,40,9,2011,786,0,0.002176197,2,-6.1300964,-1.4519409
2844,236,114,174,655,14000,26442251,76010,16992,2,205,9,40,9,2015,988,15000,0.002851568,2,0.90506136,-0.30756968
2845,147,95,425,560,973,22526144,53884,2737,1,203,9,40,7,2006,776,1000,0.001800991,2,0.41258895,0.6030268
2846,26,85,7,615,723,32983713,19284,3712,0,66,9,40,9,2002,706,981,0.000975537,2,-6.122156,-1.4500117
2847,63,119,0,244,10000,65807024,172405,11013,0,203,9,40,9,1995,345,0,0.002851568,2,0.42236787,0.3218997
2848,80,118,529,472,40000,9170214,171882,69746,1,292,9,40,7,1993,29000,14000,0.003977187,3,-1.7158895,1.2140071
2849,105,103,78,101,488,410388,13727,991,1,79,18,24,7,2004,336,973,0.000675371,2,-0.42787877,1.8407496
2850,292,132,845,683,18000,101530738,229574,37605,0,436,9,40,9,2014,17000,56000,0.003977187,3,-1.0781168,-0.3848751
2851,146,99,167,460,655,134141530,75903,2394,1,109,9,40,7,2014,521,0,0.001650908,2,1.182439,0.0016129107
2852,49,91,6,596,8000,8080116,6562,10732,0,66,9,40,6,2006,625,647,0.001050578,2,0.09772788,0.752286
2853,290,104,0,505,20000,157299717,452928,21397,0,1401,9,40,7,2000,764,0,0.002476362,3,2.7700515,-0.4236153
2854,133,84,4,546,8000,5895238,17169,10123,1,70,28,40,9,2012,806,9000,0.002326279,2,1.7270138,1.2938718
2855,391,109,0,120,1000,26236603,251349,1582,0,547,9,40,9,2008,245,10000,0.00120066,3,-0.61331445,0.7131919
2856,140,93,8,33,553,298110,25055,786,1,98,9,6,9,2006,177,0,0.000375206,2,0.25236323,-0.9366634
2857,186,114,0,110,142,31199215,27664,589,8,120,9,40,7,2008,117,472,0.000750413,2,1.1209519,0.13905227
2858,285,139,13000,461,13000,70269171,162130,15111,0,962,9,40,6,2006,683,0,0.003601981,3,-0.5659961,0.5434687
2859,159,101,107,56,688,131536019,58498,1031,0,99,9,40,1,2014,237,0,0.000825454,2,0.11508423,0.1660982
2860,57,114,55,360,789,119938730,265818,2085,0,213,9,40,7,1994,424,0,0.001050578,2,1.2853633,0.21263357
2861,52,106,10,578,3000,27457409,3198,6419,4,43,9,40,9,2001,685,478,0.000750413,2,-6.1242805,2.6126876
2862,151,117,20,783,11000,13987482,58957,15713,1,91,9,40,9,2011,904,0,0.001350743,2,6.5274568,-0.98213834
2863,224,101,13,261,34000,31607598,58366,35717,1,160,9,6,7,2012,924,10000,0.001050578,2,0.016156232,-0.39459068
2864,50,108,19,505,973,19693891,12993,3344,2,107,9,40,7,2001,954,476,0.001125619,1,1.1079631,-0.800964
2865,481,102,338,60,1000,4105123,148221,1445,0,316,16,19,9,2011,342,51000,0.000300165,3,-1.0813059,0.61623144
2866,79,160,130,288,469,14500000,25019,1548,0,159,9,24,1,1970,377,0,0.00060033,3,1.1656034,-0.3712173
2867,47,110,96,554,887,190562,2508,2728,0,24,9,39,6,2010,886,788,0.00120066,1,1.1910651,-1.1231005
2868,109,112,11000,642,11000,4839383,21613,12766,0,148,9,40,7,2002,650,762,0.004952724,2,6.5320573,0.24998921
2869,170,123,55,956,3000,34543701,100001,5839,1,289,9,40,7,2000,975,0,0.002251238,2,0.20479126,1.7021637
2870,78,112,541,638,22000,4485485,14612,46022,1,105,9,40,9,1999,22000,0,0.006003302,2,1.9188691,-0.076426424
2871,84,100,36,439,2000,66941559,26413,4182,1,77,9,40,1,2000,795,372,0.001275702,1,0.041625302,-1.6989117
2872,207,96,132,933,49000,31597131,97938,52138,0,605,9,40,9,2002,989,0,0.002626445,2,1.0650234,-0.29751867
2873,145,99,5,966,2000,60269340,34079,6930,2,97,9,40,7,2008,1000,0,0.001575867,2,6.5185966,0.5061058
2874,274,118,65,638,11000,57981889,173848,13943,1,203,9,40,9,2011,980,25000,0.002026114,3,-0.36906105,0.02866904
2875,63,96,19,71,1000,115862,7394,2163,2,50,9,40,9,2009,943,0,0.00120066,2,-1.7432343,0.9382065
2876,304,132,304,898,15000,116631310,87665,20035,0,323,9,40,7,2013,1000,41000,0.001350743,3,0.07128256,-0.4764949
2877,69,120,7,289,662,214202,14831,1952,0,75,9,14,9,2007,345,0,0.00060033,3,-0.33810592,-1.3933045
2878,111,115,272,1000,49000,37442180,28005,52571,1,236,9,40,7,2006,2000,0,0.003752064,2,1.3079566,-0.024462642
2879,322,137,11000,465,769,115603980,103589,2938,0,351,9,40,7,2014,698,35000,0.002476362,3,0.5634358,1.4836868
2880,122,101,308,206,446,37617947,8143,966,0,203,9,40,6,2006,224,0,0.000975537,2,0.4387796,1.8081539
2881,489,108,232,123,149,25440971,289508,430,0,611,9,39,9,2015,145,109000,0.000300165,3,1.8732197,0.5405438
2882,645,152,22000,11000,23000,533316061,1676169,57802,0,4667,9,40,7,2008,13000,37000,0.003226775,4,0.93132854,0.002441561
2883,114,104,0,877,2000,20241395,42664,5123,0,403,9,40,9,1998,1000,0,0.002101156,2,1.1711704,-1.1153812
2884,25,106,323,0,472,45500797,17443,519,2,56,9,40,7,1992,47,694,0.001575867,2,0.63007325,-0.30460575
2885,25,98,38,360,1000,11797927,4582,3221,0,52,9,40,9,1995,475,985,0.000525289,2,2.2570121,-0.53788215
2886,119,108,54,6000,12000,1339152,28276,30230,1,64,9,13,6,2015,11000,31000,0.003151733,3,-0.23592895,-1.0471921
2887,175,140,378,599,12000,120147445,57661,13808,0,455,9,40,7,2003,947,0,0.002401321,3,1.6016594,-1.4507419
2888,184,112,97,231,577,6615578,15352,1341,2,82,9,14,9,2009,416,0,0.00060033,2,-1.2651758,1.339633
2889,127,90,48,196,973,11802056,31640,1865,1,109,9,40,6,2008,400,791,0.001425784,1,-0.9427363,1.2324694
2890,318,101,0,598,2000,47000000,157857,4400,0,1191,9,40,9,1978,742,12000,0.002551403,3,1.6321762,0.6525257
2891,117,86,10,348,12000,45860039,53118,14146,1,221,9,40,7,2004,795,0,0.001876032,2,1.168248,1.7395247
2892,28,118,13,643,23000,44834712,13995,26907,1,62,9,40,9,1996,2000,353,0.002401321,2,1.080504,0.20237139
2893,299,130,129,12000,21000,296623634,220758,64040,2,919,9,40,7,2009,17000,13000,0.002401321,1,-2.4066403,-0.9740015
2894,61,124,212,810,1000,11000000,21102,3611,3,169,9,40,7,1995,903,1000,0.002776527,2,-0.3104747,0.9036538
2895,56,153,82,139,695,16800000,25303,1593,1,138,9,39,1,1968,275,0,0.000300165,3,0.22467302,0.06709465
2896,393,101,0,888,3000,2319187,92640,5056,0,212,9,39,9,2013,1000,23000,0.002701486,2,2.062158,0.8071723
2897,43,141,79,956,18000,100768056,59569,30063,0,89,9,40,7,1993,8000,0,0.003376857,2,2.0950942,-1.5786688
2898,55,98,11,466,854,22770864,8433,2765,1,85,9,40,6,2001,543,168,0.000975537,2,-6.1234074,-2.446231
2899,78,106,33,3,341,304124,2720,358,0,37,28,1,9,2004,5,57,0.000375206,2,-1.84967,-0.64554626
2900,178,102,153,269,3000,80360866,44662,5392,1,127,9,40,6,2011,1000,0,0.002551403,2,-2.2184176,-1.0394552
2901,265,102,82,536,622,34350553,104072,2486,4,207,9,40,9,2012,591,15000,0.00060033,2,0.61094874,-0.02522521
2902,49,104,0,812,13000,58422650,78974,25599,3,173,9,40,7,1992,11000,8000,0.005478013,2,-0.5970835,-0.13615356
2903,41,130,309,522,939,28734552,9566,3107,2,81,9,40,9,2001,881,1000,0.002101156,2,0.89551437,1.6317774
2904,222,115,118,482,14000,89253340,133436,16967,0,323,9,13,7,2014,794,38000,0.002701486,2,0.25796685,0.11378076
2905,276,91,0,220,34000,958319,39764,34705,0,148,9,40,7,2011,242,17000,0.00120066,2,-1.8524079,0.31983253
2906,289,134,0,346,20000,214948780,405973,20952,4,1055,9,6,7,2003,505,0,0.002401321,3,0.18009444,0.33859515
2907,141,127,503,91,5000,129734803,127497,6171,2,287,9,40,9,1998,808,0,0.002176197,2,-1.0515704,-0.32776088
2908,105,96,845,488,978,18967571,23345,3072,2,167,9,40,9,1998,968,629,0.002026114,2,-1.0710309,-2.641696
2909,48,140,32,120,535,32101000,27800,1109,0,96,9,39,9,1992,211,0,0.000450248,2,-0.8884157,-0.6144876
2910,71,118,41,274,556,9059588,17261,1873,1,125,9,40,9,2002,463,455,0.001050578,2,0.8307462,-2.07228
2911,167,100,55,416,12000,90341670,102129,14611,4,432,9,40,7,2002,1000,0,0.002476362,2,0.8499463,-0.8991575
2912,50,103,37,452,944,105444419,31817,3143,3,117,9,40,6,1996,893,0,0.001275702,2,-6.0185447,-0.80324674
2913,556,120,21000,81,10000,96917897,479453,10555,0,696,9,40,7,2010,349,74000,0.001725949,3,0.07679089,-0.8325489
2914,116,90,34,506,966,4360548,13371,2661,7,60,9,40,9,2009,681,0,0.000525289,2,1.2885758,-0.98929596
2915,126,100,308,374,1000,4599680,68222,2186,2,545,9,40,9,2003,482,0,0.001575867,2,-1.8571942,-0.07037076
2916,454,153,777,1000,20000,60962878,383591,37321,2,620,9,40,9,2013,15000,86000,0.003076692,4,2.0776665,-1.7658311
2917,121,104,0,517,754,31899000,23986,2442,0,201,9,40,11,1980,567,0,0.001725949,3,2.2790885,1.0166806
2918,211,80,0,3,50,5792822,168398,65,0,492,9,40,9,2004,8,13000,0.001876032,3,-1.744954,-0.21522948
2919,74,98,41,900,13000,16323969,45775,18085,5,112,9,40,7,2004,2000,462,0.003376857,2,2.4748607,-0.52474254
2920,115,116,13,140,203,1050445,21394,773,0,147,11,13,7,2005,172,11000,0.000450248,3,-0.6306301,-0.04844506
2921,122,111,72,722,19000,6200756,96129,34106,0,488,9,40,9,2001,12000,5000,0.003752064,3,-6.1273475,-0.4954171
2922,187,121,83,242,3000,23472900,264533,4142,1,609,9,39,7,2004,460,12000,0.001350743,4,-1.4725174,-0.38850793
2923,376,104,37,760,12000,268488329,235025,14863,0,265,9,40,1,2013,779,44000,0.002701486,3,-0.037968427,1.3965927
2924,218,103,11,543,2000,80021740,47968,5497,4,154,9,40,6,2015,1000,35000,0.000750413,2,0.60701144,0.3850894
2925,49,92,13,301,11000,28972187,28805,12687,1,159,9,40,7,2002,489,1000,0.001800991,2,-6.0110865,-0.7001498
2926,181,81,670,34,486,7267324,161471,623,1,709,12,14,9,1998,37,0,0.000900495,3,-1.4022897,-0.828419
2927,121,126,43,177,244,62700000,69534,1008,2,294,9,39,6,1979,202,0,0.000750413,2,0.33498642,1.3450928
2928,392,156,0,4000,24000,336530303,383071,46055,0,1902,9,40,7,2007,11000,0,0.003977187,2,0.08613697,1.4885476
2929,248,91,192,346,23000,20275446,95274,24669,0,178,9,40,7,2012,1000,20000,0.002251238,2,-1.0633047,1.2018956
2930,168,104,214,430,1000,1900725,43205,2129,1,232,9,3,9,2005,509,0,0.001350743,3,0.5444987,-0.059695967
2931,46,95,19,447,1000,33422806,30771,2643,1,164,9,40,7,2001,691,0,0.001650908,1,0.73700446,-3.1221802
2932,135,90,5,297,449,25926543,26609,1534,1,148,9,40,7,2008,332,0,0.000300165,2,2.7699988,1.392162
2933,48,99,220,599,812,1227324,6921,3337,3,48,9,40,9,1996,787,344,0.000750413,2,-1.376886,-0.31401882
2934,129,86,89,555,713,40041683,34620,3421,6,107,9,40,9,2013,584,0,0.000525289,2,-1.1823964,-1.3381149
2935,265,101,63,172,7000,6619173,87203,7747,2,221,9,40,9,2012,353,25000,0.001125619,2,2.324714,-1.0064481
2936,161,90,12,587,786,35033759,55008,2462,4,93,9,40,9,2011,651,21000,0.000825454,2,0.21536157,-0.2769122
2937,160,119,55,387,811,125332007,149680,2958,3,328,9,39,7,1997,766,0,0.001125619,2,1.9507779,-0.12543893
2938,59,106,835,458,1000,21200000,34774,3598,0,162,9,40,9,1995,967,1000,0.001650908,2,1.9162925,-0.5172542
2939,70,154,14000,271,852,94175854,60988,2592,0,199,9,40,7,1985,581,6000,0.003451899,3,-1.87941,-0.5994189
2940,156,99,212,182,576,18821279,44891,1520,0,202,9,40,7,2014,358,12000,0.002401321,1,-0.24926224,-0.9489507
2941,221,107,92,358,11000,13766014,106111,17627,0,181,9,40,7,2011,5000,49000,0.001650908,2,-1.7111349,0.11402953
2942,148,110,11,591,2000,46813366,39440,4882,4,83,9,40,9,2016,756,15000,0.000750413,2,6.538363,-1.5416028
2943,111,109,7,827,2000,22927390,25344,4947,0,77,9,40,7,2009,980,0,0.001800991,2,-1.7497475,2.0110087
2944,277,88,365,177,383,30859000,96410,1094,0,826,9,40,9,1974,371,0,0.000825454,3,1.619094,1.7671161
2945,60,114,160,271,1000,18252684,18366,1816,2,219,9,40,6,1998,367,0,0.001500825,2,1.9117217,0.41747597
2946,230,111,545,805,26000,36064910,166610,28643,4,211,9,40,9,2008,872,0,0.002851568,2,-1.0743905,-0.74688685
2947,12,88,0,3,268,58936,91,318,0,4,9,40,9,2001,44,27,0.000300165,2,-0.12890111,-0.67936254
2948,246,99,1000,358,605,13464388,395921,1686,6,859,9,39,9,2004,427,19000,0.000750413,3,-0.3313544,1.4639583
2949,121,85,7,691,14000,64238770,19547,18795,0,64,9,6,6,2014,3000,0,0.003226775,2,-1.9282318,2.0410798
2950,55,98,41,525,723,57176582,27492,3939,1,84,9,40,9,2000,706,0,0.001425784,2,-5.990815,0.83593965
2951,98,118,18,906,1000,75668868,60504,6427,0,249,9,40,6,1994,946,0,0.000675371,2,1.3635082,-0.699408
