id,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,title_year,actor_2_facebook_likes,movie_facebook_likes,average_degree_centrality,imdb_score_binned
2708,0,361,121,175,221,0,963,43247140,0,134625,2131,0,0,265,9,39,7,2015,580,40000,0.001050578,3
2709,0,141,124,159,240,0,288,30012990,0,75973,1006,0,1,409,9,39,9,1998,249,10000,0.00060033,3
2710,0,75,149,15000,982,8,15000,25809813,93,50311,28713,0,6,212,9,40,6,1996,9000,10000,0.004427435,2
2711,0,71,103,44,625,0,953,20246959,0,5721,3299,0,2,20,9,40,7,2010,849,1000,0.000975537,1
2712,0,63,88,26,236,0,487,143000,0,4122,1495,0,0,48,9,40,9,2009,298,10000,0.000300165,1
2713,58,330,101,176,282,0,11000,118311368,6,245621,12406,0,1,514,9,40,7,2010,702,23000,0.00352694,2
2714,0,215,105,29,257,0,24000,71347010,40,166194,28928,0,2,215,9,40,9,2009,4000,10000,0.003902146,3
2715,88,154,93,11000,629,0,11000,39200000,101,192940,12691,0,0,491,9,40,6,1977,636,10000,0.004952724,4
2716,0,125,121,18,776,0,1000,29655590,0,53970,3986,0,4,435,9,40,7,1999,855,10000,0.001125619,2
2717,0,50,106,8,521,0,748,64955956,0,10104,3956,0,4,69,9,40,7,2004,656,265,0.001050578,2
2718,74,23,129,98,203,0,18000,16153600,27,8295,19065,0,1,30,9,40,9,1990,269,720,0.003677022,2
2719,0,61,170,25,55,0,329,59696176,0,15448,775,0,1,174,9,40,7,2014,134,15000,0.000375206,2
2720,0,28,95,48,826,0,1000,14003141,0,4598,4837,0,1,29,9,40,9,1999,865,375,0.00120066,2
2721,0,271,143,563,1000,0,40000,305388685,53,809474,48184,0,3,2113,9,40,7,2003,5000,10000,0.002701486,4
2722,0,147,150,163,636,0,2000,140244,4,20419,4168,0,1,259,9,40,9,2008,716,8000,0.001050578,2
2723,0,84,96,22,324,0,8000,15427192,99,11768,11078,0,0,148,9,40,7,2000,2000,492,0.002701486,2
2724,0,174,121,98,595,0,1000,66862068,0,89509,3903,0,0,524,9,40,9,1999,1000,2000,0.001575867,2
2725,0,161,106,34,466,0,3000,17281832,14,60232,5329,0,3,110,9,14,6,2008,1000,10000,0.002101156,2
2726,0,151,104,532,557,26,12000,47592825,31,82731,16930,0,1,255,9,40,7,2003,3000,10000,0.00352694,2
2727,0,486,112,230,12000,0,26000,206360018,20,414070,59803,0,3,532,9,40,7,2013,20000,63000,0.002551403,3
2728,0,35,115,98,4,0,341,1687311,0,2412,371,0,3,40,28,36,7,1998,26,539,0.000375206,3
2729,0,342,132,681,12000,33,23000,209805005,77,284792,55345,0,3,366,9,40,7,2011,14000,54000,0.002701486,3
2730,34,153,143,541,530,0,18000,51225796,36,96654,20660,0,0,2047,9,39,7,2004,893,10000,0.004052229,3
2731,0,145,83,57,62,0,465,4930798,0,16268,730,0,1,108,9,40,7,2012,152,10000,0.000300165,1
2732,50,56,124,179,551,0,11000,8406264,6,24826,13093,0,3,175,9,40,9,1999,617,783,0.003451899,2
2733,0,406,120,98,113,0,260,499263,0,179235,705,0,0,2814,2,40,9,2004,252,13000,0.00060033,3
2734,66,76,89,98,640,0,2000,38536376,4,15866,4311,0,5,83,9,40,6,2011,734,10000,0.001951073,1
2735,0,17,86,204,474,0,659,334041,0,1038,2322,0,3,21,9,40,9,1997,529,51,0.000675371,2
2736,31,46,111,425,344,0,743,91457688,0,107801,2403,0,4,109,9,40,7,1990,394,10000,0.001650908,2
2737,0,360,81,19,39,0,170,140530114,0,186786,399,0,0,3400,9,40,9,1999,170,10000,0.000300165,2
2738,0,191,102,23,651,0,2000,64149837,0,146899,7009,0,1,185,9,40,7,2009,2000,10000,0.001350743,2
2739,0,74,119,116,385,0,738,8888143,0,22250,2171,0,0,123,9,6,9,1999,428,913,0.000900495,2
2740,0,107,100,90,65,0,168,1134049,0,5475,408,0,0,44,9,39,6,2007,142,10000,0.000300165,4
2741,0,37,85,12,23,0,354,12701880,0,2037,568,0,0,22,9,40,1,2008,173,175,0.000525289,2
2742,0,84,98,21,76,0,33000,406035,85,30314,33441,0,0,159,9,40,9,2001,243,10000,0.00120066,3
2743,0,216,86,70,318,0,440,54098051,0,102861,2420,0,0,571,9,14,9,2006,346,10000,0.000825454,2
2744,37,160,99,309,577,0,23000,70327868,21,58416,26527,0,0,301,9,14,9,2000,1000,10000,0.003301816,2
2745,0,140,93,2,258,0,849,14888028,0,28606,2178,0,0,262,9,40,7,2005,787,10000,0.000900495,2
2746,0,56,123,92,849,0,1000,70492685,0,11600,5306,0,5,64,9,40,9,2013,886,7000,0.001575867,2
2747,0,279,105,43,523,0,10000,53846915,100,149337,11943,0,0,221,9,40,9,2015,806,23000,0.001951073,2
2748,0,302,169,563,1000,0,40000,309404152,53,471220,48350,0,0,1238,9,40,7,2007,5000,10000,0.002701486,3
2749,67,198,116,98,459,0,1000,210609762,0,732212,3230,0,0,809,9,40,6,1985,690,39000,0.001951073,4
2750,0,315,111,124,357,22,13000,90356857,15,238916,24928,0,4,328,9,40,7,2010,11000,32000,0.006003302,3
2751,0,111,93,33,135,0,1000,37188667,0,34219,1531,0,1,578,9,40,7,2002,188,10000,0.000450248,1
2752,0,222,113,127,373,0,3000,3014541,0,19616,4370,0,3,98,9,39,9,2011,415,10000,0.00060033,2
2753,3,210,120,98,210,0,579,7443007,0,24663,1500,0,12,71,9,40,9,2009,489,10000,0.001650908,2
2754,41,174,97,98,657,0,1000,24138847,0,114797,2990,0,3,472,9,40,9,2006,898,10000,0.001650908,3
2755,0,56,89,149,580,0,912,6719300,0,8224,3163,0,3,132,9,6,7,1998,752,10000,0.000375206,3
2756,0,167,80,162,0,0,23,7002255,0,42462,29,0,0,312,11,13,7,2003,6,10000,0.000300165,3
2757,0,170,110,52,651,11,10000,41102171,0,57266,13396,0,12,89,9,40,7,2012,2000,14000,0.002776527,2
2758,0,101,109,199,44,0,503,9000000,0,7584,731,0,8,137,9,40,11,1970,46,10000,0.000525289,2
2759,17,418,120,98,40,0,668,141319195,0,641997,820,0,0,1017,9,39,9,2008,56,13000,0.001350743,3
2760,0,253,118,89,344,0,15000,62877175,0,217507,16758,0,1,325,9,40,9,2008,975,10000,0.001800991,3
2761,0,28,117,162,745,0,2000,777423,0,5841,4351,0,0,57,9,40,7,1998,878,942,0.001050578,3
2762,0,252,123,98,923,0,11000,94125426,69,79264,13321,0,2,277,9,40,7,2009,935,13000,0.002326279,2
2763,0,41,99,60,444,0,979,562059,0,8535,3130,0,4,113,9,40,9,2002,665,872,0.00120066,2
2764,0,29,104,37,501,0,574,144583,0,2256,1983,0,0,79,9,13,9,1999,573,130,0.000900495,2
2765,0,133,104,93,878,0,11000,74058698,73,59232,17109,0,0,317,9,40,9,2001,2000,10000,0.003752064,2
2766,0,18,117,84,275,0,861,379643,0,1573,2161,0,0,29,9,40,7,2007,425,285,0.000525289,2
2767,0,253,105,154,501,0,884,80050171,0,186984,2287,0,0,491,9,40,7,2007,617,10000,0.000900495,2
2768,78,308,127,14000,191,0,967,356784000,0,613473,2129,0,0,895,9,40,7,1993,610,19000,0.003677022,4
2769,73,113,116,165,475,0,577,102678089,0,42705,2321,0,0,274,9,40,9,1999,501,885,0.001275702,2
2770,81,370,87,13000,787,0,940,35287788,65,73886,4774,0,0,165,9,40,6,2012,925,25000,0.002701486,2
2771,0,43,95,12000,636,0,12000,695229,89,11369,14420,0,1,65,9,40,9,1996,680,872,0.004652559,3
2772,62,200,152,98,557,0,2000,108638745,0,292022,4270,0,0,1103,9,40,9,2001,820,10000,0.003151733,3
2773,79,134,135,138,184,0,324,32598931,0,49300,1013,0,1,265,9,40,9,2000,192,892,0.001275702,2
2774,0,285,105,160,491,0,852,34014398,0,115649,2604,0,0,1033,9,14,9,2006,521,4000,0.001725949,2
2775,86,536,99,98,670,30,13000,59073773,11,475518,15082,0,0,644,9,40,9,2014,1000,149000,0.003451899,4
2776,0,310,100,253,57,0,309,75280058,0,143121,647,0,1,279,9,40,6,2009,229,10000,0.000525289,3
2777,0,197,101,119,0,0,334,12995673,0,52286,338,0,1,345,9,40,9,2008,4,24000,0.000825454,3
2778,0,302,127,123,904,0,14000,41997790,97,125305,17551,0,0,343,9,40,9,2013,924,39000,0.001575867,2
2779,0,79,102,91,434,0,1000,47285499,0,26755,3037,0,3,104,9,40,6,2003,934,542,0.001125619,1
2780,0,180,95,83,1000,0,18000,20488579,36,113483,29926,0,1,245,9,40,9,2009,8000,10000,0.003001651,2
2781,0,132,122,708,316,0,433,6754898,0,20000,1291,0,0,188,9,40,9,2006,398,10000,0.000450248,2
2782,0,61,109,40,794,0,5000,2326407,0,5016,7166,0,5,99,9,39,9,2001,1000,305,0.001575867,2
2783,0,54,107,188,631,0,11000,42019483,73,6069,13904,0,0,33,9,40,6,2014,641,10000,0.003076692,2
2784,0,44,94,10,141,0,694,13264986,0,12077,1668,0,2,162,9,40,7,2001,605,433,0.001350743,2
2785,0,63,83,12,690,24,2000,11631245,0,15015,5022,0,5,113,9,40,6,2006,826,494,0.001650908,1
2786,52,40,110,98,237,0,721,3468572,0,10073,1966,0,0,78,9,40,9,1988,246,816,0.002251238,3
2787,0,217,111,655,405,18,24000,13362308,40,31898,39307,0,1,111,9,40,7,2013,14000,10000,0.003677022,2
2788,0,115,102,330,0,0,48,2601847,0,22457,48,0,0,69,9,40,7,2011,0,26000,0.000300165,4
2789,0,191,92,43,936,0,989,114324072,33,185338,4730,0,0,392,9,40,7,2004,939,10000,0.002101156,2
2790,0,220,119,98,593,0,908,33386128,0,36372,3226,0,0,491,9,40,9,2009,764,3000,0.000825454,1
2791,0,324,128,835,755,0,11000,31838002,42,136673,13189,0,1,281,9,40,9,2008,896,10000,0.002476362,3
2792,0,147,124,47,877,0,40000,52937130,53,198066,43453,0,1,426,9,40,9,2001,1000,13000,0.002251238,3
2793,0,21,89,23,899,0,1000,8119205,0,4288,5535,0,3,21,9,40,6,1997,937,517,0.00060033,2
2794,0,120,98,30,664,0,944,43894863,0,25883,4879,0,2,262,9,40,7,2005,940,10000,0.000750413,2
2795,0,29,93,98,59,0,399,906666,0,154,660,0,1,5,9,40,10,2011,169,287,0.000300165,2
2796,0,409,84,110,21,0,189,107917283,0,184824,330,0,0,1189,9,40,9,2007,109,12000,0.000300165,2
2797,0,112,127,46,244,0,844,62300000,0,72085,2118,0,1,263,9,39,6,1981,402,2000,0.001050578,2
2798,60,199,102,503,795,0,13000,36883539,15,112769,15053,0,2,305,9,14,7,2006,929,10000,0.003977187,2
2799,0,92,84,12,752,0,23000,141600000,21,119675,26754,0,1,216,9,40,1,1995,2000,10000,0.002401321,2
2800,0,25,107,98,745,0,941,141853,0,1427,3099,0,2,12,9,3,9,1997,754,88,0.001125619,2
2801,0,49,97,554,530,0,876,233103,0,2670,2544,0,3,50,9,39,9,2005,838,311,0.001275702,2
2802,0,376,107,419,165,0,971,12026670,0,114241,1643,0,2,258,9,40,9,2013,236,24000,0.000675371,2
2803,84,122,121,12000,975,0,11000,12281500,12,163492,23602,0,3,460,9,40,9,1993,10000,15000,0.004502476,3
2804,71,221,88,98,795,0,901,11501093,0,128850,3913,0,0,604,9,40,9,1992,888,10000,0.001425784,3
2805,82,91,102,167,436,0,656,75074950,0,22147,2754,0,0,156,9,40,7,2002,528,770,0.00120066,2
2806,0,86,99,154,347,0,774,14983572,0,9361,2498,0,1,162,9,40,7,2000,692,378,0.000750413,1
2807,74,103,120,98,388,0,782,27545445,0,59524,2892,0,2,418,9,40,9,1989,652,10000,0.002176197,3
2808,0,64,113,58,9,0,331,146402,0,9913,387,0,1,38,28,36,9,2002,27,10000,0.000300165,3
2809,0,55,100,8,588,0,1000,23222861,0,11092,3742,0,4,44,9,40,6,2004,934,167,0.001125619,1
2810,0,101,103,643,586,0,24000,37752931,40,20201,26938,0,2,180,9,40,7,2000,1000,10000,0.002326279,2
2811,0,84,135,134,525,0,4000,16929123,0,21406,6214,0,2,169,9,40,7,2001,1000,10000,0.002401321,2
2812,0,60,100,23,579,0,1000,17300889,0,27648,3855,0,0,148,9,3,6,1996,642,10000,0.001575867,1
2813,0,141,97,6,415,0,22000,107225164,78,27130,24350,0,0,126,9,40,6,2016,1000,14000,0.001425784,2
2814,0,303,93,98,581,0,1000,47277326,0,138814,2990,0,0,1516,9,40,9,2005,1000,10000,0.00120066,2
2815,0,112,110,120,664,0,12000,74888996,0,55513,16230,0,0,188,9,40,6,1991,1000,10000,0.001350743,3
2816,0,158,122,108,111,0,220,33071558,0,22369,583,0,6,100,9,39,6,2015,186,21000,0.000825454,2
2817,0,231,104,171,0,0,109,1007962,0,131969,117,0,0,651,9,40,9,2005,8,12000,0.00060033,3
2818,0,51,91,4,0,0,33,124494,0,5613,36,0,1,102,9,40,7,1998,3,10000,0.000300165,2
2819,64,87,90,98,767,0,1000,1752214,0,60460,4377,0,0,104,9,40,6,2010,872,14000,0.002326279,3
2820,0,84,134,170,472,0,2000,56505065,70,95241,4453,0,0,439,9,40,9,1993,722,11000,0.001275702,3
2821,0,92,127,102,1000,0,2000,75597042,26,26434,6657,0,0,174,9,40,1,2002,1000,10000,0.002626445,2
2822,63,187,106,357,4000,33,23000,144512310,77,272223,45327,0,2,988,9,40,7,2001,14000,14000,0.003151733,2
2823,65,132,101,126,586,0,3000,82931301,2,43358,6292,0,0,228,9,14,7,2005,949,10000,0.001951073,2
2824,8,245,101,420,467,0,12000,72660029,31,115687,16235,0,0,269,9,40,7,2014,3000,21000,0.003226775,2
2825,5,34,103,272,70,0,736,75078,0,1398,1403,0,4,26,9,40,9,2000,450,132,0.001951073,2
2826,0,120,96,9,448,0,690,20384136,0,20467,2402,0,1,371,9,40,9,2001,533,10000,0.00060033,1
2827,0,106,124,161,681,25,21000,5755286,81,18310,26334,0,1,63,9,40,7,2007,3000,672,0.003601981,2
2828,0,204,99,98,816,0,26000,58879132,20,66123,40312,0,4,219,9,40,9,2015,12000,28000,0.001575867,2
2829,17,224,113,98,27,0,133,45063889,0,297250,241,0,0,1441,9,39,9,2002,32,11000,0.001350743,3
2830,0,32,118,98,227,0,738,13000000,0,10895,1458,0,0,150,9,40,1,1978,295,10000,0.000750413,2
2831,0,59,93,38,631,0,1000,48114556,0,9380,4604,0,1,91,9,40,6,2004,641,531,0.000675371,1
2832,36,85,102,323,241,0,845,32694788,0,101411,1815,0,1,546,9,40,9,1999,372,10000,0.001951073,2
2833,8,236,104,420,535,0,2000,78009155,67,110073,3768,0,5,194,9,40,7,2011,906,10000,0.002251238,2
2834,0,27,92,4,311,0,754,3060858,0,1768,1891,0,4,37,9,40,9,1987,324,208,0.000375206,2
2835,0,156,215,98,463,0,648,36385763,0,138941,1937,0,0,1448,9,40,9,1998,568,10000,0.000675371,3
2836,0,107,83,28,624,0,4000,84303558,54,65270,6081,0,1,100,9,40,6,2006,650,863,0.002401321,2
2837,0,144,89,406,759,0,989,10824921,33,200293,3462,0,0,621,9,40,9,1999,939,16000,0.002101156,3
2838,0,33,88,29,117,0,499,21210,0,2735,1141,0,0,52,9,40,9,1998,230,157,0.000675371,2
2839,87,160,107,98,255,0,798,14637490,0,16411,2537,0,2,136,9,40,9,2010,374,10000,0.001876032,1
2840,0,167,91,50,67,0,521,66790248,0,57281,758,0,0,350,9,40,9,2002,108,10000,0.001500825,2
2841,51,123,111,277,289,0,845,548934,0,16863,1554,0,2,57,9,21,7,2009,327,10000,0.001800991,2
2842,6,96,105,188,482,0,848,72077000,0,62986,3439,0,4,150,9,40,9,1995,808,10000,0.001650908,2
2843,0,325,94,655,390,0,9000,16300302,0,64682,10575,0,1,203,9,40,9,2011,786,10000,0.002176197,2
2844,33,236,114,174,655,0,14000,26442251,64,76010,16992,0,2,205,9,40,9,2015,988,15000,0.002851568,2
2845,31,147,95,425,560,0,973,22526144,0,53884,2737,0,1,203,9,40,7,2006,776,1000,0.001800991,2
2846,0,26,85,7,615,0,723,32983713,0,19284,3712,0,0,66,9,40,9,2002,706,981,0.000975537,2
2847,48,63,119,98,244,0,10000,65807024,100,172405,11013,0,0,203,9,40,9,1995,345,10000,0.002851568,2
2848,0,80,118,529,472,0,40000,9170214,53,171882,69746,0,1,292,9,40,7,1993,29000,14000,0.003977187,3
2849,0,105,103,78,101,0,488,410388,0,13727,991,0,1,79,18,24,7,2004,336,973,0.000675371,2
2850,4,292,132,845,683,0,18000,101530738,27,229574,37605,0,0,436,9,40,9,2014,17000,56000,0.003977187,3
2851,82,146,99,167,460,0,655,134141530,0,75903,2394,0,1,109,9,40,7,2014,521,10000,0.001650908,2
2852,0,49,91,6,596,0,8000,8080116,0,6562,10732,0,0,66,9,40,6,2006,625,647,0.001050578,2
2853,11,290,104,98,505,0,20000,157299717,39,452928,21397,0,0,1401,9,40,7,2000,764,10000,0.002476362,3
2854,0,133,84,4,546,0,8000,5895238,99,17169,10123,0,1,70,28,40,9,2012,806,9000,0.002326279,2
2855,0,391,109,98,120,0,1000,26236603,0,251349,1582,0,0,547,9,40,9,2008,245,10000,0.00120066,3
2856,0,140,93,8,33,0,553,298110,0,25055,786,0,1,98,9,6,9,2006,177,10000,0.000375206,2
2857,0,186,114,98,110,0,142,31199215,0,27664,589,0,8,120,9,40,7,2008,117,472,0.000750413,2
2858,0,285,139,13000,461,0,13000,70269171,91,162130,15111,0,0,962,9,40,6,2006,683,10000,0.003601981,3
2859,0,159,101,107,56,0,688,131536019,0,58498,1031,0,0,99,9,40,1,2014,237,10000,0.000825454,2
2860,0,57,114,55,360,0,789,119938730,0,265818,2085,0,0,213,9,40,7,1994,424,10000,0.001050578,2
2861,0,52,106,10,578,0,3000,27457409,0,3198,6419,0,4,43,9,40,9,2001,685,478,0.000750413,2
2862,0,151,117,20,783,0,11000,13987482,19,58957,15713,0,1,91,9,40,9,2011,904,10000,0.001350743,2
2863,0,224,101,13,261,0,34000,31607598,47,58366,35717,0,1,160,9,6,7,2012,924,10000,0.001050578,2
2864,0,50,108,19,505,0,973,19693891,0,12993,3344,0,2,107,9,40,7,2001,954,476,0.001125619,1
2865,0,481,102,338,60,0,1000,4105123,0,148221,1445,0,0,316,16,19,9,2011,342,51000,0.000300165,3
2866,0,79,160,130,288,0,469,14500000,0,25019,1548,0,0,159,9,24,1,1970,377,10000,0.00060033,3
2867,0,47,110,96,554,23,887,190562,0,2508,2728,0,0,24,9,39,6,2010,886,788,0.00120066,1
2868,88,109,112,11000,642,0,11000,4839383,101,21613,12766,0,0,148,9,40,7,2002,650,762,0.004952724,2
2869,0,170,123,55,956,0,3000,34543701,0,100001,5839,0,1,289,9,40,7,2000,975,10000,0.002251238,2
2870,34,78,112,541,638,0,22000,4485485,80,14612,46022,0,1,105,9,40,9,1999,22000,10000,0.006003302,2
2871,0,84,100,36,439,0,2000,66941559,0,26413,4182,0,1,77,9,40,1,2000,795,372,0.001275702,1
2872,0,207,96,132,933,0,49000,31597131,82,97938,52138,0,0,605,9,40,9,2002,989,10000,0.002626445,2
2873,0,145,99,5,966,0,2000,60269340,0,34079,6930,0,2,97,9,40,7,2008,1000,10000,0.001575867,2
2874,0,274,118,65,638,0,11000,57981889,68,173848,13943,0,1,203,9,40,9,2011,980,25000,0.002026114,3
2875,0,63,96,19,71,0,1000,115862,0,7394,2163,0,2,50,9,40,9,2009,943,10000,0.00120066,2
2876,0,304,132,304,898,0,15000,116631310,0,87665,20035,0,0,323,9,40,7,2013,1000,41000,0.001350743,3
2877,0,69,120,7,289,0,662,214202,0,14831,1952,0,0,75,9,14,9,2007,345,10000,0.00060033,3
2878,5,111,115,272,1000,0,49000,37442180,82,28005,52571,0,1,236,9,40,7,2006,2000,10000,0.003752064,2
2879,0,322,137,11000,465,0,769,115603980,0,103589,2938,0,0,351,9,40,7,2014,698,35000,0.002476362,3
2880,13,122,101,308,206,0,446,37617947,0,8143,966,0,0,203,9,40,6,2006,224,10000,0.000975537,2
2881,0,489,108,232,123,0,149,25440971,0,289508,430,0,0,611,9,39,9,2015,145,109000,0.000300165,3
2882,15,645,152,22000,11000,0,23000,533316061,21,1676169,57802,0,0,4667,9,40,7,2008,13000,37000,0.003226775,4
2883,35,114,104,98,877,0,2000,20241395,0,42664,5123,0,0,403,9,40,9,1998,1000,10000,0.002101156,2
2884,36,25,106,323,0,0,472,45500797,0,17443,519,0,2,56,9,40,7,1992,47,694,0.001575867,2
2885,0,25,98,38,360,0,1000,11797927,0,4582,3221,0,0,52,9,40,9,1995,475,985,0.000525289,2
2886,0,119,108,54,6000,15,12000,1339152,45,28276,30230,0,1,64,9,13,6,2015,11000,31000,0.003151733,3
2887,0,175,140,378,599,0,12000,120147445,45,57661,13808,0,0,455,9,40,7,2003,947,10000,0.002401321,3
2888,0,184,112,97,231,0,577,6615578,0,15352,1341,0,2,82,9,14,9,2009,416,10000,0.00060033,2
2889,0,127,90,48,196,0,973,11802056,0,31640,1865,0,1,109,9,40,6,2008,400,791,0.001425784,1
2890,35,318,101,98,598,0,2000,47000000,43,157857,4400,0,0,1191,9,40,9,1978,742,12000,0.002551403,3
2891,0,117,86,10,348,0,12000,45860039,31,53118,14146,0,1,221,9,40,7,2004,795,10000,0.001876032,2
2892,0,28,118,13,643,0,23000,44834712,56,13995,26907,0,1,62,9,40,9,1996,2000,353,0.002401321,2
2893,0,299,130,129,12000,0,21000,296623634,0,220758,64040,0,2,919,9,40,7,2009,17000,13000,0.002401321,1
2894,59,61,124,212,810,0,1000,11000000,0,21102,3611,0,3,169,9,40,7,1995,903,1000,0.002776527,2
2895,0,56,153,82,139,0,695,16800000,0,25303,1593,0,1,138,9,39,1,1968,275,10000,0.000300165,3
2896,17,393,101,98,888,0,3000,2319187,84,92640,5056,0,0,212,9,39,9,2013,1000,23000,0.002701486,2
2897,0,43,141,79,956,0,18000,100768056,27,59569,30063,0,0,89,9,40,7,1993,8000,10000,0.003376857,2
2898,0,55,98,11,466,0,854,22770864,0,8433,2765,0,1,85,9,40,6,2001,543,168,0.000975537,2
2899,0,78,106,33,3,0,341,304124,0,2720,358,0,0,37,28,1,9,2004,5,57,0.000375206,2
2900,25,178,102,153,269,0,3000,80360866,84,44662,5392,0,1,127,9,40,6,2011,1000,10000,0.002551403,2
2901,0,265,102,82,536,0,622,34350553,0,104072,2486,0,4,207,9,40,9,2012,591,15000,0.00060033,2
2902,67,49,104,98,812,21,13000,58422650,15,78974,25599,0,3,173,9,40,7,1992,11000,8000,0.005478013,2
2903,37,41,130,309,522,0,939,28734552,72,9566,3107,0,2,81,9,40,9,2001,881,1000,0.002101156,2
2904,0,222,115,118,482,0,14000,89253340,64,133436,16967,0,0,323,9,13,7,2014,794,38000,0.002701486,2
2905,0,276,91,98,220,0,34000,958319,47,39764,34705,0,0,148,9,40,7,2011,242,17000,0.00120066,2
2906,11,289,134,98,346,0,20000,214948780,39,405973,20952,0,4,1055,9,6,7,2003,505,10000,0.002401321,3
2907,60,141,127,503,91,0,5000,129734803,49,127497,6171,0,2,287,9,40,9,1998,808,10000,0.002176197,2
2908,4,105,96,845,488,0,978,18967571,0,23345,3072,0,2,167,9,40,9,1998,968,629,0.002026114,2
2909,0,48,140,32,120,0,535,32101000,0,27800,1109,0,0,96,9,39,9,1992,211,10000,0.000450248,2
2910,0,71,118,41,274,0,556,9059588,0,17261,1873,0,1,125,9,40,9,2002,463,455,0.001050578,2
2911,0,167,100,55,416,0,12000,90341670,31,102129,14611,0,4,432,9,40,7,2002,1000,10000,0.002476362,2
2912,0,50,103,37,452,0,944,105444419,0,31817,3143,0,3,117,9,40,6,1996,893,10000,0.001275702,2
2913,19,556,120,21000,81,0,10000,96917897,0,479453,10555,0,0,696,9,40,7,2010,349,74000,0.001725949,3
2914,0,116,90,34,506,0,966,4360548,0,13371,2661,0,7,60,9,40,9,2009,681,10000,0.000525289,2
2915,13,126,100,308,374,0,1000,4599680,38,68222,2186,0,2,545,9,40,9,2003,482,10000,0.001575867,2
2916,0,454,153,777,1000,0,20000,60962878,39,383591,37321,0,2,620,9,40,9,2013,15000,86000,0.003076692,4
2917,9,121,104,98,517,0,754,31899000,0,23986,2442,0,0,201,9,40,11,1980,567,10000,0.001725949,3
2918,61,211,80,98,3,0,50,5792822,0,168398,65,0,0,492,9,40,9,2004,8,13000,0.001876032,3
2919,0,74,98,41,900,0,13000,16323969,15,45775,18085,0,5,112,9,40,7,2004,2000,462,0.003376857,2
2920,0,115,116,13,140,0,203,1050445,0,21394,773,0,0,147,11,13,7,2005,172,11000,0.000450248,3
2921,0,122,111,72,722,28,19000,6200756,88,96129,34106,0,0,488,9,40,9,2001,12000,5000,0.003752064,3
2922,0,187,121,83,242,0,3000,23472900,29,264533,4142,0,1,609,9,39,7,2004,460,12000,0.001350743,4
2923,0,376,104,37,760,0,12000,268488329,89,235025,14863,0,0,265,9,40,1,2013,779,44000,0.002701486,3
2924,0,218,103,11,543,0,2000,80021740,0,47968,5497,0,4,154,9,40,6,2015,1000,35000,0.000750413,2
2925,0,49,92,13,301,12,11000,28972187,102,28805,12687,0,1,159,9,40,7,2002,489,1000,0.001800991,2
2926,0,181,81,670,34,0,486,7267324,0,161471,623,0,1,709,12,14,9,1998,37,10000,0.000900495,3
2927,0,121,126,43,177,0,244,62700000,0,69534,1008,0,2,294,9,39,6,1979,202,10000,0.000750413,2
2928,71,392,156,98,4000,15,24000,336530303,40,383071,46055,0,0,1902,9,40,7,2007,11000,10000,0.003977187,2
2929,0,248,91,192,346,0,23000,20275446,56,95274,24669,0,0,178,9,40,7,2012,1000,20000,0.002251238,2
2930,0,168,104,214,430,0,1000,1900725,0,43205,2129,0,1,232,9,3,9,2005,509,10000,0.001350743,3
2931,0,46,95,19,447,0,1000,33422806,95,30771,2643,0,1,164,9,40,7,2001,691,10000,0.001650908,1
2932,0,135,90,5,297,0,449,25926543,0,26609,1534,0,1,148,9,40,7,2008,332,10000,0.000300165,2
2933,0,48,99,220,599,0,812,1227324,0,6921,3337,0,3,48,9,40,9,1996,787,344,0.000750413,2
2934,0,129,86,89,555,0,713,40041683,0,34620,3421,0,6,107,9,40,9,2013,584,10000,0.000525289,2
2935,0,265,101,63,172,0,7000,6619173,90,87203,7747,0,2,221,9,40,9,2012,353,25000,0.001125619,2
2936,0,161,90,12,587,0,786,35033759,0,55008,2462,0,4,93,9,40,9,2011,651,21000,0.000825454,2
2937,0,160,119,55,387,0,811,125332007,0,149680,2958,0,3,328,9,39,7,1997,766,10000,0.001125619,2
2938,0,59,106,835,458,0,1000,21200000,0,34774,3598,0,0,162,9,40,9,1995,967,1000,0.001650908,2
2939,78,70,154,14000,271,0,852,94175854,0,60988,2592,0,0,199,9,40,7,1985,581,6000,0.003451899,3
2940,59,156,99,212,182,0,576,18821279,0,44891,1520,0,0,202,9,40,7,2014,358,12000,0.002401321,1
2941,0,221,107,92,358,0,11000,13766014,8,106111,17627,0,0,181,9,40,7,2011,5000,49000,0.001650908,2
2942,0,148,110,11,591,0,2000,46813366,0,39440,4882,0,4,83,9,40,9,2016,756,15000,0.000750413,2
2943,0,111,109,7,827,0,2000,22927390,57,25344,4947,0,0,77,9,40,7,2009,980,10000,0.001800991,2
