id,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,facenumber_in_poster,num_user_for_reviews,title_year,actor_2_facebook_likes,movie_facebook_likes,average_degree_centrality,imdb_score_binned
2663,251,94,24,434,581,104007828,76828,0,314,2011,438,24000,0.00060033,2
2664,110,97,98,117,378,7022940,14018,1,190,2001,321,682,0.000450248,2
2665,112,75,19,806,1000,23078294,25870,0,281,2006,934,10000,0.001575867,2
2666,152,102,98,787,14000,7993039,120036,1,408,1993,1000,10000,0.003376857,3
2667,65,91,91,659,982,381186,13485,0,90,2005,796,698,0.00060033,2
2668,22,121,98,182,413,14545844,4756,4,38,1988,282,624,0.002101156,2
2669,97,98,425,397,11000,74329966,60910,2,164,1998,643,10000,0.003076692,2
2670,72,108,18,433,714,11702090,37700,2,50,2007,701,10000,0.000675371,2
2671,208,109,64,505,11000,124732962,286178,0,631,2006,11000,10000,0.00292661,2
2672,327,100,129,3000,23000,34963967,270441,2,378,2011,10000,40000,0.002476362,3
2673,91,105,99,518,2000,25677801,41273,6,136,2010,938,10000,0.001725949,2
2674,413,106,53,593,13000,62453315,200035,2,407,2011,963,36000,0.002476362,3
2675,50,122,589,150,848,33451479,17068,0,215,2008,153,10000,0.00060033,2
2676,159,140,2000,552,15000,172071312,208817,0,296,1995,968,5000,0.003376857,3
2677,349,115,212,612,2000,37877959,86664,1,252,2014,820,38000,0.000750413,3
2678,65,98,85,186,265,7369373,4288,1,74,1986,194,10000,0.000300165,2
2679,109,101,43,432,5000,34604054,34942,2,185,2003,618,1000,0.001725949,2
2680,225,115,295,466,10000,144795350,387632,1,789,2004,981,10000,0.002776527,3
2681,173,101,136,526,833,67266300,195255,1,170,2008,543,10000,0.000675371,2
2682,122,161,767,87,682,27200000,149444,2,273,1957,119,10000,0.000750413,4
2683,258,94,132,317,26000,17120019,83097,2,134,2012,828,12000,0.002101156,2
2684,146,89,29,458,2000,43818159,27664,0,260,2008,690,1000,0.000750413,1
2685,60,96,8,199,533,42660000,25086,0,87,1993,219,1000,0.000375206,1
2686,77,86,90,635,962,9402410,11233,1,32,2012,925,10000,0.000525289,2
2687,175,111,81,81,3000,33631221,48559,1,145,2014,571,10000,0.000750413,2
2688,176,118,87,929,2000,85911262,24735,6,213,2014,1000,16000,0.001050578,2
2689,193,100,293,0,0,11529368,85028,2,404,2004,0,10000,0.000450248,3
2690,355,109,453,953,15000,40983001,181025,2,336,2012,10000,38000,0.002851568,3
2691,110,127,11000,116,306,301305,31414,0,180,2011,164,10000,0.002251238,1
2692,287,103,98,651,2000,55153403,299127,0,1509,2004,878,10000,0.001425784,3
2693,138,105,43,827,22000,1796024,34985,1,135,2010,14000,10000,0.00412727,2
2694,66,109,200,1000,21000,336456,7116,2,79,2003,18000,494,0.002701486,2
2695,210,124,420,876,22000,92930005,204063,0,764,2002,12000,10000,0.004352394,3
2696,355,111,214,3000,10000,56692,177401,2,504,2009,9000,32000,0.00292661,3
2697,57,125,98,711,49000,219200000,181380,5,223,1993,1000,10000,0.003076692,2
2698,76,120,930,433,982,349618,4302,1,45,1990,602,375,0.00060033,2
2699,81,95,4000,334,4000,5308707,15053,2,165,2001,585,393,0.003977187,2
2700,167,153,98,537,13000,201573391,322395,0,1171,1998,12000,11000,0.006303467,2
2701,108,131,46,433,1000,50300000,68565,2,300,1985,439,10000,0.000975537,2
2702,171,135,14000,252,559,128300000,139288,0,339,1977,481,10000,0.003301816,3
2703,212,98,98,23,20000,33987757,168314,2,903,2004,8000,12000,0.003376857,3
2704,190,108,187,254,11000,9172810,24150,0,118,2007,883,923,0.003226775,2
2705,29,87,38,445,552,1332,2038,6,20,2012,533,898,0.000375206,1
2706,224,97,12,641,788,1818681,74435,1,224,2009,698,10000,0.000675371,3
2707,297,108,98,458,1000,43771291,79909,1,279,2015,562,15000,0.000525289,3
2708,361,121,175,221,963,43247140,134625,0,265,2015,580,40000,0.001050578,3
2709,141,124,159,240,288,30012990,75973,1,409,1998,249,10000,0.00060033,3
2710,75,149,15000,982,15000,25809813,50311,6,212,1996,9000,10000,0.004427435,2
2711,71,103,44,625,953,20246959,5721,2,20,2010,849,1000,0.000975537,1
2712,63,88,26,236,487,143000,4122,0,48,2009,298,10000,0.000300165,1
2713,330,101,176,282,11000,118311368,245621,1,514,2010,702,23000,0.00352694,2
2714,215,105,29,257,24000,71347010,166194,2,215,2009,4000,10000,0.003902146,3
2715,154,93,11000,629,11000,39200000,192940,0,491,1977,636,10000,0.004952724,4
2716,125,121,18,776,1000,29655590,53970,4,435,1999,855,10000,0.001125619,2
2717,50,106,8,521,748,64955956,10104,4,69,2004,656,265,0.001050578,2
2718,23,129,98,203,18000,16153600,8295,1,30,1990,269,720,0.003677022,2
2719,61,170,25,55,329,59696176,15448,1,174,2014,134,15000,0.000375206,2
2720,28,95,48,826,1000,14003141,4598,1,29,1999,865,375,0.00120066,2
2721,271,143,563,1000,40000,305388685,809474,3,2113,2003,5000,10000,0.002701486,4
2722,147,150,163,636,2000,140244,20419,1,259,2008,716,8000,0.001050578,2
2723,84,96,22,324,8000,15427192,11768,0,148,2000,2000,492,0.002701486,2
2724,174,121,98,595,1000,66862068,89509,0,524,1999,1000,2000,0.001575867,2
2725,161,106,34,466,3000,17281832,60232,3,110,2008,1000,10000,0.002101156,2
2726,151,104,532,557,12000,47592825,82731,1,255,2003,3000,10000,0.00352694,2
2727,486,112,230,12000,26000,206360018,414070,3,532,2013,20000,63000,0.002551403,3
2728,35,115,98,4,341,1687311,2412,3,40,1998,26,539,0.000375206,3
2729,342,132,681,12000,23000,209805005,284792,3,366,2011,14000,54000,0.002701486,3
2730,153,143,541,530,18000,51225796,96654,0,2047,2004,893,10000,0.004052229,3
2731,145,83,57,62,465,4930798,16268,1,108,2012,152,10000,0.000300165,1
2732,56,124,179,551,11000,8406264,24826,3,175,1999,617,783,0.003451899,2
2733,406,120,98,113,260,499263,179235,0,2814,2004,252,13000,0.00060033,3
2734,76,89,98,640,2000,38536376,15866,5,83,2011,734,10000,0.001951073,1
2735,17,86,204,474,659,334041,1038,3,21,1997,529,51,0.000675371,2
2736,46,111,425,344,743,91457688,107801,4,109,1990,394,10000,0.001650908,2
2737,360,81,19,39,170,140530114,186786,0,3400,1999,170,10000,0.000300165,2
2738,191,102,23,651,2000,64149837,146899,1,185,2009,2000,10000,0.001350743,2
2739,74,119,116,385,738,8888143,22250,0,123,1999,428,913,0.000900495,2
2740,107,100,90,65,168,1134049,5475,0,44,2007,142,10000,0.000300165,4
2741,37,85,12,23,354,12701880,2037,0,22,2008,173,175,0.000525289,2
2742,84,98,21,76,33000,406035,30314,0,159,2001,243,10000,0.00120066,3
2743,216,86,70,318,440,54098051,102861,0,571,2006,346,10000,0.000825454,2
2744,160,99,309,577,23000,70327868,58416,0,301,2000,1000,10000,0.003301816,2
2745,140,93,2,258,849,14888028,28606,0,262,2005,787,10000,0.000900495,2
2746,56,123,92,849,1000,70492685,11600,5,64,2013,886,7000,0.001575867,2
2747,279,105,43,523,10000,53846915,149337,0,221,2015,806,23000,0.001951073,2
2748,302,169,563,1000,40000,309404152,471220,0,1238,2007,5000,10000,0.002701486,3
2749,198,116,98,459,1000,210609762,732212,0,809,1985,690,39000,0.001951073,4
2750,315,111,124,357,13000,90356857,238916,4,328,2010,11000,32000,0.006003302,3
2751,111,93,33,135,1000,37188667,34219,1,578,2002,188,10000,0.000450248,1
2752,222,113,127,373,3000,3014541,19616,3,98,2011,415,10000,0.00060033,2
2753,210,120,98,210,579,7443007,24663,12,71,2009,489,10000,0.001650908,2
2754,174,97,98,657,1000,24138847,114797,3,472,2006,898,10000,0.001650908,3
2755,56,89,149,580,912,6719300,8224,3,132,1998,752,10000,0.000375206,3
2756,167,80,162,0,23,7002255,42462,0,312,2003,6,10000,0.000300165,3
2757,170,110,52,651,10000,41102171,57266,12,89,2012,2000,14000,0.002776527,2
2758,101,109,199,44,503,9000000,7584,8,137,1970,46,10000,0.000525289,2
2759,418,120,98,40,668,141319195,641997,0,1017,2008,56,13000,0.001350743,3
2760,253,118,89,344,15000,62877175,217507,1,325,2008,975,10000,0.001800991,3
2761,28,117,162,745,2000,777423,5841,0,57,1998,878,942,0.001050578,3
2762,252,123,98,923,11000,94125426,79264,2,277,2009,935,13000,0.002326279,2
2763,41,99,60,444,979,562059,8535,4,113,2002,665,872,0.00120066,2
2764,29,104,37,501,574,144583,2256,0,79,1999,573,130,0.000900495,2
2765,133,104,93,878,11000,74058698,59232,0,317,2001,2000,10000,0.003752064,2
2766,18,117,84,275,861,379643,1573,0,29,2007,425,285,0.000525289,2
2767,253,105,154,501,884,80050171,186984,0,491,2007,617,10000,0.000900495,2
2768,308,127,14000,191,967,356784000,613473,0,895,1993,610,19000,0.003677022,4
2769,113,116,165,475,577,102678089,42705,0,274,1999,501,885,0.001275702,2
2770,370,87,13000,787,940,35287788,73886,0,165,2012,925,25000,0.002701486,2
2771,43,95,12000,636,12000,695229,11369,1,65,1996,680,872,0.004652559,3
2772,200,152,98,557,2000,108638745,292022,0,1103,2001,820,10000,0.003151733,3
2773,134,135,138,184,324,32598931,49300,1,265,2000,192,892,0.001275702,2
2774,285,105,160,491,852,34014398,115649,0,1033,2006,521,4000,0.001725949,2
2775,536,99,98,670,13000,59073773,475518,0,644,2014,1000,149000,0.003451899,4
2776,310,100,253,57,309,75280058,143121,1,279,2009,229,10000,0.000525289,3
2777,197,101,119,0,334,12995673,52286,1,345,2008,4,24000,0.000825454,3
2778,302,127,123,904,14000,41997790,125305,0,343,2013,924,39000,0.001575867,2
2779,79,102,91,434,1000,47285499,26755,3,104,2003,934,542,0.001125619,1
2780,180,95,83,1000,18000,20488579,113483,1,245,2009,8000,10000,0.003001651,2
2781,132,122,708,316,433,6754898,20000,0,188,2006,398,10000,0.000450248,2
2782,61,109,40,794,5000,2326407,5016,5,99,2001,1000,305,0.001575867,2
2783,54,107,188,631,11000,42019483,6069,0,33,2014,641,10000,0.003076692,2
2784,44,94,10,141,694,13264986,12077,2,162,2001,605,433,0.001350743,2
2785,63,83,12,690,2000,11631245,15015,5,113,2006,826,494,0.001650908,1
2786,40,110,98,237,721,3468572,10073,0,78,1988,246,816,0.002251238,3
2787,217,111,655,405,24000,13362308,31898,1,111,2013,14000,10000,0.003677022,2
2788,115,102,330,0,48,2601847,22457,0,69,2011,0,26000,0.000300165,4
2789,191,92,43,936,989,114324072,185338,0,392,2004,939,10000,0.002101156,2
2790,220,119,98,593,908,33386128,36372,0,491,2009,764,3000,0.000825454,1
2791,324,128,835,755,11000,31838002,136673,1,281,2008,896,10000,0.002476362,3
2792,147,124,47,877,40000,52937130,198066,1,426,2001,1000,13000,0.002251238,3
2793,21,89,23,899,1000,8119205,4288,3,21,1997,937,517,0.00060033,2
2794,120,98,30,664,944,43894863,25883,2,262,2005,940,10000,0.000750413,2
2795,29,93,98,59,399,906666,154,1,5,2011,169,287,0.000300165,2
2796,409,84,110,21,189,107917283,184824,0,1189,2007,109,12000,0.000300165,2
2797,112,127,46,244,844,62300000,72085,1,263,1981,402,2000,0.001050578,2
2798,199,102,503,795,13000,36883539,112769,2,305,2006,929,10000,0.003977187,2
2799,92,84,12,752,23000,141600000,119675,1,216,1995,2000,10000,0.002401321,2
2800,25,107,98,745,941,141853,1427,2,12,1997,754,88,0.001125619,2
2801,49,97,554,530,876,233103,2670,3,50,2005,838,311,0.001275702,2
2802,376,107,419,165,971,12026670,114241,2,258,2013,236,24000,0.000675371,2
2803,122,121,12000,975,11000,12281500,163492,3,460,1993,10000,15000,0.004502476,3
2804,221,88,98,795,901,11501093,128850,0,604,1992,888,10000,0.001425784,3
2805,91,102,167,436,656,75074950,22147,0,156,2002,528,770,0.00120066,2
2806,86,99,154,347,774,14983572,9361,1,162,2000,692,378,0.000750413,1
2807,103,120,98,388,782,27545445,59524,2,418,1989,652,10000,0.002176197,3
2808,64,113,58,9,331,146402,9913,1,38,2002,27,10000,0.000300165,3
2809,55,100,8,588,1000,23222861,11092,4,44,2004,934,167,0.001125619,1
2810,101,103,643,586,24000,37752931,20201,2,180,2000,1000,10000,0.002326279,2
2811,84,135,134,525,4000,16929123,21406,2,169,2001,1000,10000,0.002401321,2
2812,60,100,23,579,1000,17300889,27648,0,148,1996,642,10000,0.001575867,1
2813,141,97,6,415,22000,107225164,27130,0,126,2016,1000,14000,0.001425784,2
2814,303,93,98,581,1000,47277326,138814,0,1516,2005,1000,10000,0.00120066,2
2815,112,110,120,664,12000,74888996,55513,0,188,1991,1000,10000,0.001350743,3
2816,158,122,108,111,220,33071558,22369,6,100,2015,186,21000,0.000825454,2
2817,231,104,171,0,109,1007962,131969,0,651,2005,8,12000,0.00060033,3
2818,51,91,4,0,33,124494,5613,1,102,1998,3,10000,0.000300165,2
2819,87,90,98,767,1000,1752214,60460,0,104,2010,872,14000,0.002326279,3
2820,84,134,170,472,2000,56505065,95241,0,439,1993,722,11000,0.001275702,3
2821,92,127,102,1000,2000,75597042,26434,0,174,2002,1000,10000,0.002626445,2
2822,187,106,357,4000,23000,144512310,272223,2,988,2001,14000,14000,0.003151733,2
2823,132,101,126,586,3000,82931301,43358,0,228,2005,949,10000,0.001951073,2
2824,245,101,420,467,12000,72660029,115687,0,269,2014,3000,21000,0.003226775,2
2825,34,103,272,70,736,75078,1398,4,26,2000,450,132,0.001951073,2
2826,120,96,9,448,690,20384136,20467,1,371,2001,533,10000,0.00060033,1
2827,106,124,161,681,21000,5755286,18310,1,63,2007,3000,672,0.003601981,2
2828,204,99,98,816,26000,58879132,66123,4,219,2015,12000,28000,0.001575867,2
2829,224,113,98,27,133,45063889,297250,0,1441,2002,32,11000,0.001350743,3
2830,32,118,98,227,738,13000000,10895,0,150,1978,295,10000,0.000750413,2
2831,59,93,38,631,1000,48114556,9380,1,91,2004,641,531,0.000675371,1
2832,85,102,323,241,845,32694788,101411,1,546,1999,372,10000,0.001951073,2
2833,236,104,420,535,2000,78009155,110073,5,194,2011,906,10000,0.002251238,2
2834,27,92,4,311,754,3060858,1768,4,37,1987,324,208,0.000375206,2
2835,156,215,98,463,648,36385763,138941,0,1448,1998,568,10000,0.000675371,3
2836,107,83,28,624,4000,84303558,65270,1,100,2006,650,863,0.002401321,2
2837,144,89,406,759,989,10824921,200293,0,621,1999,939,16000,0.002101156,3
2838,33,88,29,117,499,21210,2735,0,52,1998,230,157,0.000675371,2
2839,160,107,98,255,798,14637490,16411,2,136,2010,374,10000,0.001876032,1
2840,167,91,50,67,521,66790248,57281,0,350,2002,108,10000,0.001500825,2
2841,123,111,277,289,845,548934,16863,2,57,2009,327,10000,0.001800991,2
2842,96,105,188,482,848,72077000,62986,4,150,1995,808,10000,0.001650908,2
2843,325,94,655,390,9000,16300302,64682,1,203,2011,786,10000,0.002176197,2
2844,236,114,174,655,14000,26442251,76010,2,205,2015,988,15000,0.002851568,2
2845,147,95,425,560,973,22526144,53884,1,203,2006,776,1000,0.001800991,2
2846,26,85,7,615,723,32983713,19284,0,66,2002,706,981,0.000975537,2
2847,63,119,98,244,10000,65807024,172405,0,203,1995,345,10000,0.002851568,2
2848,80,118,529,472,40000,9170214,171882,1,292,1993,29000,14000,0.003977187,3
2849,105,103,78,101,488,410388,13727,1,79,2004,336,973,0.000675371,2
2850,292,132,845,683,18000,101530738,229574,0,436,2014,17000,56000,0.003977187,3
2851,146,99,167,460,655,134141530,75903,1,109,2014,521,10000,0.001650908,2
2852,49,91,6,596,8000,8080116,6562,0,66,2006,625,647,0.001050578,2
2853,290,104,98,505,20000,157299717,452928,0,1401,2000,764,10000,0.002476362,3
2854,133,84,4,546,8000,5895238,17169,1,70,2012,806,9000,0.002326279,2
2855,391,109,98,120,1000,26236603,251349,0,547,2008,245,10000,0.00120066,3
2856,140,93,8,33,553,298110,25055,1,98,2006,177,10000,0.000375206,2
2857,186,114,98,110,142,31199215,27664,8,120,2008,117,472,0.000750413,2
2858,285,139,13000,461,13000,70269171,162130,0,962,2006,683,10000,0.003601981,3
2859,159,101,107,56,688,131536019,58498,0,99,2014,237,10000,0.000825454,2
2860,57,114,55,360,789,119938730,265818,0,213,1994,424,10000,0.001050578,2
2861,52,106,10,578,3000,27457409,3198,4,43,2001,685,478,0.000750413,2
2862,151,117,20,783,11000,13987482,58957,1,91,2011,904,10000,0.001350743,2
2863,224,101,13,261,34000,31607598,58366,1,160,2012,924,10000,0.001050578,2
2864,50,108,19,505,973,19693891,12993,2,107,2001,954,476,0.001125619,1
2865,481,102,338,60,1000,4105123,148221,0,316,2011,342,51000,0.000300165,3
2866,79,160,130,288,469,14500000,25019,0,159,1970,377,10000,0.00060033,3
2867,47,110,96,554,887,190562,2508,0,24,2010,886,788,0.00120066,1
2868,109,112,11000,642,11000,4839383,21613,0,148,2002,650,762,0.004952724,2
2869,170,123,55,956,3000,34543701,100001,1,289,2000,975,10000,0.002251238,2
2870,78,112,541,638,22000,4485485,14612,1,105,1999,22000,10000,0.006003302,2
2871,84,100,36,439,2000,66941559,26413,1,77,2000,795,372,0.001275702,1
2872,207,96,132,933,49000,31597131,97938,0,605,2002,989,10000,0.002626445,2
2873,145,99,5,966,2000,60269340,34079,2,97,2008,1000,10000,0.001575867,2
2874,274,118,65,638,11000,57981889,173848,1,203,2011,980,25000,0.002026114,3
2875,63,96,19,71,1000,115862,7394,2,50,2009,943,10000,0.00120066,2
2876,304,132,304,898,15000,116631310,87665,0,323,2013,1000,41000,0.001350743,3
2877,69,120,7,289,662,214202,14831,0,75,2007,345,10000,0.00060033,3
2878,111,115,272,1000,49000,37442180,28005,1,236,2006,2000,10000,0.003752064,2
2879,322,137,11000,465,769,115603980,103589,0,351,2014,698,35000,0.002476362,3
2880,122,101,308,206,446,37617947,8143,0,203,2006,224,10000,0.000975537,2
2881,489,108,232,123,149,25440971,289508,0,611,2015,145,109000,0.000300165,3
2882,645,152,22000,11000,23000,533316061,1676169,0,4667,2008,13000,37000,0.003226775,4
2883,114,104,98,877,2000,20241395,42664,0,403,1998,1000,10000,0.002101156,2
2884,25,106,323,0,472,45500797,17443,2,56,1992,47,694,0.001575867,2
2885,25,98,38,360,1000,11797927,4582,0,52,1995,475,985,0.000525289,2
2886,119,108,54,6000,12000,1339152,28276,1,64,2015,11000,31000,0.003151733,3
2887,175,140,378,599,12000,120147445,57661,0,455,2003,947,10000,0.002401321,3
2888,184,112,97,231,577,6615578,15352,2,82,2009,416,10000,0.00060033,2
2889,127,90,48,196,973,11802056,31640,1,109,2008,400,791,0.001425784,1
2890,318,101,98,598,2000,47000000,157857,0,1191,1978,742,12000,0.002551403,3
2891,117,86,10,348,12000,45860039,53118,1,221,2004,795,10000,0.001876032,2
2892,28,118,13,643,23000,44834712,13995,1,62,1996,2000,353,0.002401321,2
2893,299,130,129,12000,21000,296623634,220758,2,919,2009,17000,13000,0.002401321,1
2894,61,124,212,810,1000,11000000,21102,3,169,1995,903,1000,0.002776527,2
2895,56,153,82,139,695,16800000,25303,1,138,1968,275,10000,0.000300165,3
2896,393,101,98,888,3000,2319187,92640,0,212,2013,1000,23000,0.002701486,2
2897,43,141,79,956,18000,100768056,59569,0,89,1993,8000,10000,0.003376857,2
2898,55,98,11,466,854,22770864,8433,1,85,2001,543,168,0.000975537,2
2899,78,106,33,3,341,304124,2720,0,37,2004,5,57,0.000375206,2
2900,178,102,153,269,3000,80360866,44662,1,127,2011,1000,10000,0.002551403,2
2901,265,102,82,536,622,34350553,104072,4,207,2012,591,15000,0.00060033,2
2902,49,104,98,812,13000,58422650,78974,3,173,1992,11000,8000,0.005478013,2
2903,41,130,309,522,939,28734552,9566,2,81,2001,881,1000,0.002101156,2
2904,222,115,118,482,14000,89253340,133436,0,323,2014,794,38000,0.002701486,2
2905,276,91,98,220,34000,958319,39764,0,148,2011,242,17000,0.00120066,2
2906,289,134,98,346,20000,214948780,405973,4,1055,2003,505,10000,0.002401321,3
2907,141,127,503,91,5000,129734803,127497,2,287,1998,808,10000,0.002176197,2
2908,105,96,845,488,978,18967571,23345,2,167,1998,968,629,0.002026114,2
2909,48,140,32,120,535,32101000,27800,0,96,1992,211,10000,0.000450248,2
2910,71,118,41,274,556,9059588,17261,1,125,2002,463,455,0.001050578,2
2911,167,100,55,416,12000,90341670,102129,4,432,2002,1000,10000,0.002476362,2
2912,50,103,37,452,944,105444419,31817,3,117,1996,893,10000,0.001275702,2
2913,556,120,21000,81,10000,96917897,479453,0,696,2010,349,74000,0.001725949,3
2914,116,90,34,506,966,4360548,13371,7,60,2009,681,10000,0.000525289,2
2915,126,100,308,374,1000,4599680,68222,2,545,2003,482,10000,0.001575867,2
2916,454,153,777,1000,20000,60962878,383591,2,620,2013,15000,86000,0.003076692,4
2917,121,104,98,517,754,31899000,23986,0,201,1980,567,10000,0.001725949,3
2918,211,80,98,3,50,5792822,168398,0,492,2004,8,13000,0.001876032,3
2919,74,98,41,900,13000,16323969,45775,5,112,2004,2000,462,0.003376857,2
2920,115,116,13,140,203,1050445,21394,0,147,2005,172,11000,0.000450248,3
2921,122,111,72,722,19000,6200756,96129,0,488,2001,12000,5000,0.003752064,3
2922,187,121,83,242,3000,23472900,264533,1,609,2004,460,12000,0.001350743,4
2923,376,104,37,760,12000,268488329,235025,0,265,2013,779,44000,0.002701486,3
2924,218,103,11,543,2000,80021740,47968,4,154,2015,1000,35000,0.000750413,2
2925,49,92,13,301,11000,28972187,28805,1,159,2002,489,1000,0.001800991,2
2926,181,81,670,34,486,7267324,161471,1,709,1998,37,10000,0.000900495,3
2927,121,126,43,177,244,62700000,69534,2,294,1979,202,10000,0.000750413,2
2928,392,156,98,4000,24000,336530303,383071,0,1902,2007,11000,10000,0.003977187,2
2929,248,91,192,346,23000,20275446,95274,0,178,2012,1000,20000,0.002251238,2
2930,168,104,214,430,1000,1900725,43205,1,232,2005,509,10000,0.001350743,3
2931,46,95,19,447,1000,33422806,30771,1,164,2001,691,10000,0.001650908,1
